"comid","year","month","day","gbifID","BFI","ftype","waterbody","wbd_classes","decimalLongitude","decimalLatitude","huc12","huc2","numday_above_tmax","numday_below_tmin","dd90_5c","dd90_8c","dd90_10c","dd120_5c","dd120_8c","dd120_10c","dd150_5c","dd150_8c","dd150_10c","maxflow","maxflowdate","minflow","minflowdate","avgflow","maxminflowdiff","avgtemp","streamorder"
19697257,2019,8,27,2573825100,40,"StreamRiver",0,NA,-85.32908318,34.99286894,60200011003,6,2.9,18.65,364.1845867,207.1508474,131.5099109,694.2342061,450.4091273,320.7507915,1176.067937,842.3089263,652.8105329,1.45547595,115.35,0.0024198,212.6,0.071462002,1.45305615,17.20745908,1
19697319,2015,9,18,1896901034,40,"StreamRiver",0,NA,-85.16077687,34.97910817,60200010902,6,9.3,10.65,433.4581511,256.2149957,168.0725788,794.2335135,528.6689685,384.2673312,1308.854141,953.3014239,749.0054349,2.38668175,143.6,0,11.65,0.072486863,2.38668175,18.26234878,5
19697475,2019,6,28,2283068338,40,"StreamRiver",0,NA,-85.27302486,34.96187095,60200010903,6,5.15,14.4,398.8456194,231.4112441,149.1604099,744.3757361,489.1874066,351.7484382,1242.914554,897.7708245,700.4599856,1.69752615,105.65,0,44.65,0.059584591,1.69752615,17.75126822,1
19697493,2018,11,3,1978817898,40,"StreamRiver",0,NA,-85.13278453,34.95790243,60200010902,6,7.6,12.95,415.7023792,243.2647025,158.0727115,768.4508251,507.9543398,366.9906096,1274.878587,924.4105075,723.5631599,2.2229036,108.05,0,13.05,0.065928127,2.2229036,18.00205377,5
19697609,2005,4,27,1896900857,40,"StreamRiver",0,NA,-85.33906559,34.94172181,60200011001,6,8.65,11.6,429.3380739,253.4558715,166.0280649,788.0209424,523.9783004,380.5216194,1299.784811,945.7732761,742.4232389,1.65593005,98.65,2.99e-05,80.7,0.061264098,1.6559002,18.18566601,3
19697669,2014,9,9,1896900670,41,"StreamRiver",0,NA,-85.00565497,34.92974669,60200010703,6,5.85,13.8,403.204607,234.1257423,151.086491,749.8800965,492.8690611,354.3881708,1249.778415,902.8157857,704.4614221,2.03200435,119.55,4.74e-05,60.8,0.0637428,2.03195695,17.81163409,2
19697677,2018,11,3,1978817794,40,"StreamRiver",0,NA,-85.11811533,34.9451257,60200010902,6,8.4,11.75,423.4458722,248.7441345,162.2049713,779.2620532,516.3984891,373.8168203,1288.750793,935.9140404,733.4415376,2.3479281,96.4,0,15,0.065352763,2.3479281,18.10866575,5
19697725,2014,9,9,1896900681,41,"StreamRiver",0,NA,-85.02779344,34.92763523,60200010703,6,7.5,12.25,417.5782587,244.4372949,158.8223436,769.9766944,508.725431,367.2370337,1275.882844,924.6687179,723.3006865,1.9503431,103,0,54.15,0.060806257,1.9503431,18.00882916,3
19697775,2007,9,19,1896900577,40,"StreamRiver",0,NA,-85.12933348,34.91827873,60200010902,6,6.2,14.25,400.7474404,232.4415225,149.7918901,746.5218101,490.3783601,352.3950784,1245.781584,899.6818489,701.827181,2.2944866,108.25,0,15.3,0.0618397,2.2944866,17.77636265,5
19697785,2014,9,9,1896900608,40,"StreamRiver",0,NA,-85.12234479,34.91497124,60200010902,6,9.6,10.2,437.4148963,258.8740187,170.0075937,799.091708,532.1847492,386.8809515,1314.503953,957.6153533,752.4115555,2.31675915,99.15,0,15.55,0.066968554,2.31675915,18.30607022,5
19697825,2013,10,3,1896900575,38,"StreamRiver",0,NA,-85.4777846,34.92032198,60200011104,6,11.1,9.3,462.1997952,278.2637698,185.7420744,834.1247448,561.8017972,412.6379773,1359.871965,997.5490173,788.4828809,1.8132095,102.8,0.0002774,38.8,0.071418061,1.8129321,18.6461585,3
19697829,2008,6,13,1896900545,41,"StreamRiver",0,NA,-85.06599059,34.90745609,60200010703,6,5.3,14.6,395.6400854,228.7352931,146.9480768,738.7492646,484.0470743,347.0322843,1235.408443,890.756284,693.8714011,2.15052275,115.85,0,14.8,0.066428781,2.15052275,17.69566567,4
19697835,2014,7,10,1896900585,41,"StreamRiver",0,NA,-85.09526595,34.90639865,60200010705,6,9.6,10.2,437.4148963,258.8740187,170.0075937,799.091708,532.1847492,386.8809515,1314.503953,957.6153533,752.4115555,2.31675915,99.15,0,15.55,0.066968554,2.31675915,18.30607022,5
19697847,2014,9,9,1896900606,41,"StreamRiver",0,NA,-85.02272932,34.91231837,60200010703,6,7.5,12.25,417.5782587,244.4372949,158.8223436,769.9766944,508.725431,367.2370337,1275.882844,924.6687179,723.3006865,1.9503431,103,0,54.15,0.060806257,1.9503431,18.00882916,2
19697927,2013,10,3,1896900559,38,"StreamRiver",0,NA,-85.46025397,34.89990123,60200011105,6,5.7,13.45,415.3159017,244.2667517,159.6707298,766.7950987,508.122719,368.1721183,1271.585763,922.9587856,723.1217599,1.5758681,105.95,0.00105755,124.35,0.074570435,1.57481055,17.96236283,5
19698159,2014,7,9,1896900333,39,"StreamRiver",0,NA,-85.36507842,34.86341994,60200011001,6,0.25,30.3,276.5279687,147.7134782,89.84583275,559.971038,348.0538644,240.0828368,993.296395,691.574421,524.3047061,1.798038,98.65,0.0010448,145.75,0.077561717,1.7969932,15.68056069,2
19698201,2014,7,9,1896900242,42,"StreamRiver",0,NA,-85.26775065,34.85612801,60200010904,6,9.05,10.6,436.7515723,258.6601008,169.871672,797.3182638,530.9115718,385.8458918,1311.835675,955.4656864,750.5055666,2.2025581,110.85,0,17.85,0.061288719,2.2025581,18.27905412,4
19698265,2014,7,9,1896900290,42,"StreamRiver",0,NA,-85.27742552,34.85138479,60200010804,6,7.05,12.65,417.5141651,244.7661114,159.2594827,770.0105574,509.2499396,368.0330389,1276.110992,925.4003712,724.3011777,2.00207785,99.45,0,23.2,0.061433732,2.00207785,18.00429699,4
19698291,2014,9,10,1896900074,43,"StreamRiver",0,NA,-85.03862752,34.84348055,60200010702,6,10.15,9.85,437.535248,256.9275907,166.6767688,807.6993487,538.181085,390.4880532,1335.781827,976.2635634,768.6518971,5.53054255,106.6,0,27.7,0.187212264,5.53054255,18.3917281,2
19698297,2014,9,11,1896900145,42,"StreamRiver",0,NA,-85.19480974,34.83965628,60200010901,6,8.35,11.7,424.4965417,249.5572268,162.7559195,779.7106274,516.6025275,373.8026929,1288.774269,935.6961748,733.0114253,2.1134067,121.75,0,18.75,0.062133791,2.1134067,18.1029208,2
19698329,2014,7,10,1896900107,43,"StreamRiver",0,NA,-85.14433055,34.8356881,60200010705,6,5.35,14.6,399.3652982,231.4086517,148.8918175,743.3587957,487.6054014,349.8000061,1241.00971,895.3053979,697.6327288,2.17783815,124.3,0,21.4,0.06218767,2.17783815,17.73347278,3
19698431,2014,9,10,1896900160,43,"StreamRiver",0,NA,-85.06105456,34.82889753,60200010701,6,6.8,11.8,419.5440546,245.8871595,159.9006193,771.5174665,509.723632,367.7967971,1277.191061,925.4358227,723.6250075,1.6374905,124.45,0,96.6,0.067266792,1.6374905,18.01115115,3
19698441,2014,9,11,1896899976,42,"StreamRiver",0,NA,-85.20895494,34.81896097,60200010901,6,6.95,12.55,416.0246687,243.4731268,158.113933,767.0905031,506.5118446,365.4198942,1271.987604,921.4517602,720.4802325,2.27906385,133.25,0,17.75,0.064936694,2.27906385,17.9725106,3
19698461,2014,9,11,1896900038,42,"StreamRiver",0,NA,-85.22700193,34.81418968,60200010901,6,6.95,12.55,416.0246687,243.4731268,158.113933,767.0905031,506.5118446,365.4198942,1271.987604,921.4517602,720.4802325,2.27906385,133.25,0,17.75,0.064936694,2.27906385,17.9725106,2
19698635,2014,7,8,1896899795,39,"StreamRiver",0,NA,-85.35536748,34.78376757,60200010803,6,5.8,12.85,414.2869635,242.8595895,158.0272277,764.5692584,505.3347838,364.9840218,1268.619537,919.4350458,719.1990789,1.87392195,104.5,0,48.25,0.065513642,1.87392195,17.94470628,4
19698671,2014,7,8,1896899805,39,"StreamRiver",0,NA,-85.37028937,34.77550969,60200010802,6,9.05,11.2,438.9040842,261.093303,172.3573528,800.1202264,534.235229,389.3838787,1315.042554,959.1885623,754.4372121,1.91587525,101.05,0.00021445,87.15,0.068676652,1.9156608,18.30090678,3
19698689,2014,7,8,1896899754,39,"StreamRiver",0,NA,-85.40374531,34.77249352,60200010802,6,2.6,20.85,357.1732049,204.3579039,130.5971645,679.5258824,440.8351323,313.9856785,1153.541674,824.9834046,638.4664298,1.94960695,118.15,0.00206735,135.2,0.08152389,1.9475396,16.99847732,2
19698699,2014,9,10,1896899783,44,"StreamRiver",0,NA,-85.06028571,34.77413613,60200010701,6,6.75,11.45,421.8718029,247.5699637,161.1646311,774.2022135,511.7645387,369.3580296,1280.27165,927.8826877,725.5888334,1.8691804,110.5,0,34.05,0.062309409,1.8691804,18.03352529,2
19698715,2014,7,10,1896899779,42,"StreamRiver",0,NA,-85.16495117,34.77132958,60200010704,6,9,10.8,432.9105013,253.5938762,164.1250324,802.648812,534.5442551,387.7964286,1331.726809,973.6222524,766.9612035,6.49384355,129.1,0,12.95,0.20018012,6.49384355,18.33170979,3
19698769,2014,7,7,1896899741,39,"StreamRiver",0,NA,-85.37341347,34.75887698,60200010802,6,6.5,13.2,417.1852709,245.5106106,160.3936711,767.950849,508.5564181,367.9879481,1272.495481,923.1570457,722.7086706,1.92926765,122.95,0.00055865,69.1,0.071034285,1.928709,17.96901151,3
19698803,2014,9,10,1896899582,44,"StreamRiver",0,NA,-85.10324406,34.73930961,60200010701,6,7.25,12,420.3105848,246.6051496,160.4755584,772.0056229,510.2481924,368.1985777,1277.196479,925.4914891,723.5590621,1.6904025,122.8,0.00084455,144.5,0.065309409,1.68955795,18.01099539,2
19698807,2014,9,10,1896899632,44,"StreamRiver",0,NA,-85.12240445,34.74499088,60200010701,6,4.5,15.05,392.6468829,226.7946849,145.362248,732.3818152,478.8953067,342.3404508,1225.485364,882.0681495,685.6509115,1.86129715,107.3,0.00041715,141.05,0.067646789,1.86088,17.6105354,2
19698889,2014,7,8,1896899473,39,"StreamRiver",0,NA,-85.42159818,34.71533656,60200010802,6,0.1,33.3,261.5775815,138.1184835,83.26233695,532.7573985,327.2719436,223.3180279,954.7935805,659.5648498,496.4558882,1.99143535,111.85,0.0008638,93.55,0.077501307,1.99057155,15.35765993,2
19698897,2014,7,7,1896899476,40,"StreamRiver",0,NA,-85.38953097,34.71972609,60200010802,6,1.3,23.75,301.7114088,162.9275231,99.4929977,605.4824972,381.0439956,265.0164427,1067.617297,753.3285243,577.6297583,4.392889,103.6,0.00421455,253.3,0.241006983,4.38867445,16.41571765,2
19698927,2014,7,8,1896899435,40,"StreamRiver",0,NA,-85.41904482,34.70490088,60200010801,6,4.5,15.4,399.5149103,233.8731508,152.310314,741.4892378,488.7036216,352.437822,1236.498865,893.8065446,697.6769692,2.0249399,112.35,0.0010437,92,0.076248411,2.0238962,17.67440154,3
19698951,2013,10,1,1896899452,39,"StreamRiver",0,NA,-85.53736551,34.69203378,60200011101,6,2.95,18.75,371.7021526,214.0910145,137.2762192,700.3827714,456.2721059,325.6068138,1182.659572,848.6436837,658.1445111,1.90901955,129.85,0.000855,119.1,0.075141962,1.90816455,17.25393601,2
19698963,2013,10,3,1896899446,39,"StreamRiver",0,NA,-85.53786865,34.68945262,60200011101,6,9.75,11.4,441.3098254,263.9149322,175.0171167,801.2053178,535.8939745,391.0862945,1315.753089,960.4874657,755.7797857,2.0345861,127.7,0,36.8,0.071725594,2.0345861,18.30065236,2
19698981,2014,7,8,1896899383,40,"StreamRiver",0,NA,-85.43948182,34.6862959,60200010801,6,5.85,13.8,417.685241,247.3646964,162.7840973,767.3786191,509.6684378,369.949609,1270.14308,922.5119948,722.9172074,1.9185677,110.95,0.00166465,137.85,0.077430046,1.91690305,17.93217188,3
19699013,2014,7,8,1896899357,40,"StreamRiver",0,NA,-85.41856117,34.66781597,60200010801,6,0.55,29.75,286.0371951,154.3455686,94.13574745,569.8003403,354.7422922,244.1249032,1005.131268,700.2562365,530.2751205,1.54818615,122.1,0.0055829,271.1,0.085472412,1.54260325,15.7888805,2
19699269,2006,4,23,1896900282,38,"StreamRiver",0,NA,-85.50160247,34.85158596,60200011103,6,11.6,9.25,466.7741135,281.9165957,188.7288385,839.9772293,566.7314485,416.8628044,1367.451028,1004.213129,794.4444852,2.1011564,96.8,0,26.7,0.073056608,2.1011564,18.70519783,4
19699277,2014,7,9,1896899942,42,"StreamRiver",0,NA,-85.25045172,34.83234867,60200010804,6,7.55,11.8,417.5054251,242.8175419,156.2189762,777.8843954,514.6662675,371.1993929,1297.863554,944.6550815,741.2882069,13.93706075,123.9,0.00125905,177.4,0.716260612,13.9358017,18.13230848,2
19699291,2014,9,10,1896899717,44,"StreamRiver",0,NA,-85.0837561,34.75921443,60200010701,6,9.15,10.1,438.3509016,257.2504259,167.2400248,806.0914456,536.261003,388.8141976,1331.630262,971.8029435,764.4561381,4.96629885,107.35,0,78.35,0.19377304,4.96629885,18.35117606,3
19699315,2014,7,7,1896899774,39,"StreamRiver",0,NA,-85.35869994,34.75229294,60200010802,6,4,15.4,384.398674,219.395163,138.8212858,728.4156268,475.4430387,339.1326314,1230.954736,888.0361875,691.8532343,4.5612183,116.9,0.0009145,175.05,0.219286391,4.5603038,17.64192837,2
19699333,2013,10,1,1896899683,38,"StreamRiver",0,NA,-85.53313198,34.74981364,60200011102,6,0.35,30.55,279.3276123,149.7273501,90.91320015,560.5328034,347.8327901,238.8505511,994.0741175,691.5653883,523.1513321,2.00466915,117.45,0.0010473,98.6,0.075949513,2.00362185,15.70514918,4
19712171,2019,8,31,2597741795,35,"StreamRiver",0,NA,-84.99632212,35.90345091,60102080202,6,0.1,34.05,262.1437496,140.8756993,86.54895215,540.7031121,338.9013318,236.7845517,968.0305158,676.5131363,515.6312259,2.1476702,186.75,0,9.6,0.0858898,2.1476702,15.46287332,2
19713119,2000,7,5,1438653358,35,"StreamRiver",0,NA,-85.01145311,35.81966649,60102080201,6,0.6,28.85,287.2953523,155.161979,96.0678632,588.3401021,372.6928609,263.3063141,1047.978647,742.5564537,573.786772,4.227801,165.95,0,10.7,0.175691262,4.227801,16.12116038,3
19719775,2000,6,8,1438653065,50,"StreamRiver",0,NA,-84.38565296,35.5248563,60102040503,6,3.95,16.85,349.6101547,194.4691824,121.3486802,682.5323545,440.5059262,313.4438452,1171.679538,839.7134795,652.8367828,1.1854537,99.2,0.00169885,59.85,0.057599221,1.18375485,17.27303405,1
19720267,2003,12,12,1438652541,46,"ArtificialPath",1,"LakePond",-84.25890483,35.76196117,60102040505,6,6.25,15.7,358.1724251,200.1861745,125.8628502,699.2511622,454.079432,325.4052005,1195.908494,860.7736189,672.270739,0.8836659,103.25,0,96.25,0.055606635,0.8836659,17.53357539,6
19721465,2015,11,12,1896903608,64,"ArtificialPath",1,"LakePond",-83.82507407,35.33867455,60102040106,6,0,25.35,279.9498283,146.7081142,87.0125802,564.513904,347.7304095,237.4404949,990.4981548,683.9976373,514.6569994,1.0200259,111.7,0,7.6,0.060994185,1.0200259,15.60009106,4
19729652,2001,7,20,2447278608,66,"StreamRiver",0,NA,-83.53171133,35.4711314,60102030403,6,0.05,17.65,326.9880956,176.3463673,107.0354187,636.8061432,400.2975254,278.1070989,1084.519541,758.1662601,576.5885142,0.89758635,127.05,0.00046245,111.4,0.07092402,0.8971239,16.33401291,1
19729930,2008,5,19,1896903809,66,"StreamRiver",0,NA,-83.28962725,35.382829,60102030304,6,0,26.45,258.3439648,130.588089,74.78484835,529.9636891,319.2425435,213.4074615,938.9162774,638.6040698,474.0339494,1.1514517,140.45,0.0111224,156.45,0.081634947,1.1403293,15.08819151,4
19729982,2008,5,19,1896903727,66,"StreamRiver",0,NA,-83.26654233,35.37279247,60102030304,6,0,32.85,227.8704721,111.7992511,62.81943555,483.4821916,285.7015882,188.2136475,875.5291997,588.4020418,432.3874647,0.5816552,189.9,0.0161568,271.25,0.072638786,0.5654984,14.5507405,4
19730010,2009,6,28,1896903643,66,"StreamRiver",0,NA,-83.23048299,35.35020017,60102030303,6,0,18.05,317.110439,168.91157,101.6868681,620.245691,386.3027354,266.4593933,1061.740818,737.981034,558.8496684,0.7706873,133.75,0.01706865,221.75,0.0723376,0.75361865,16.11813992,4
19730082,2014,3,2,1896903537,63,"StreamRiver",0,NA,-83.17288396,35.3238734,60102030107,6,0,18.3,315.2781744,167.368011,100.5936477,616.8845941,383.0662211,263.5359609,1056.913146,733.278978,554.3894145,0.6203671,174.4,0.0243095,288.45,0.077072654,0.5960576,16.0454789,4
19730102,2014,9,24,1896903357,62,"StreamRiver",0,NA,-83.13851443,35.33882748,60102030107,6,0,35.75,207.6168201,97.98785535,53.44654285,456.361162,265.0158833,172.1497566,844.4997233,563.6789306,412.1036254,3.8815919,132.55,0.00984915,147.35,0.282338535,3.87174275,14.26408987,1
19730542,2008,5,19,1896903794,65,"StreamRiver",0,NA,-83.25678411,35.36601931,60102030303,6,0,18.05,317.110439,168.91157,101.6868681,620.245691,386.3027354,266.4593933,1061.740818,737.981034,558.8496684,0.7706873,133.75,0.01706865,221.75,0.0723376,0.75361865,16.11813992,4
19730544,2008,5,19,1896903663,66,"StreamRiver",0,NA,-83.24876639,35.35570276,60102030303,6,0,18.05,317.110439,168.91157,101.6868681,620.245691,386.3027354,266.4593933,1061.740818,737.981034,558.8496684,0.7706873,133.75,0.01706865,221.75,0.0723376,0.75361865,16.11813992,4
19730610,2009,8,28,1438673213,66,"ArtificialPath",1,"LakePond",-83.39880495,35.45142671,60102030402,6,0,22,285.8735272,148.6265961,87.5422607,574.8843768,353.1507042,240.6148853,1001.004269,689.543891,517.9940916,1.0459179,124.85,0.0044328,116.6,0.069537641,1.0414851,15.64117872,5
19735347,2002,8,6,1896903457,68,"StreamRiver",0,NA,-83.5241761,35.32850204,60102020405,6,0,26.05,265.21526,136.2180329,79.1914301,541.2410679,328.9513391,221.650707,955.4086572,653.488045,487.3292575,1.2127001,107.3,0,8.45,0.073593667,1.2127001,15.25066653,5
19735353,2002,8,6,1896903405,68,"StreamRiver",0,NA,-83.5233372,35.32470086,60102020405,6,0,29.9,243.9743486,122.4902582,69.991682,508.1182771,304.369321,202.6619195,910.0397768,616.7700575,456.4034599,1.19560665,118.35,0,8.5,0.072001585,1.19560665,14.86227875,5
19736713,2009,9,9,1896903736,68,"ArtificialPath",0,NA,-83.50556405,35.35080465,60102020405,6,0,19.2,311.9029714,166.4588252,100.2029171,612.5883353,381.7196584,263.2387421,1052.132849,731.4757613,553.6931825,1.17192345,109.05,0,9.5,0.070496588,1.17192345,16.06384274,5
19736753,2009,9,8,1896903460,68,"ArtificialPath",0,NA,-83.52356571,35.32579282,60102020405,6,0,26.05,265.21526,136.2180329,79.1914301,541.2410679,328.9513391,221.650707,955.4086572,653.488045,487.3292575,1.2127001,107.3,0,8.45,0.073593667,1.2127001,15.25066653,5
19738859,2004,8,5,1438661547,68,"ArtificialPath",0,NA,-83.52367421,35.32655375,60102020405,6,0,26.05,265.21526,136.2180329,79.1914301,541.2410679,328.9513391,221.650707,955.4086572,653.488045,487.3292575,1.2127001,107.3,0,8.45,0.073593667,1.2127001,15.25066653,5
19743338,2016,9,29,1896911609,50,"StreamRiver",0,NA,-81.8651513,36.26789829,60101030305,6,0,56.65,130.2688413,54.14280595,26.5338027,331.9488238,181.6462801,112.6832112,666.9615313,428.4538936,302.5946154,1.1054739,226.95,0.0078103,221.15,0.067158221,1.0976636,12.70401308,4
19743354,2016,9,29,1896911588,50,"StreamRiver",0,NA,-81.88038819,36.2652658,60101030305,6,0,47.95,159.9312325,69.9205219,36.32394085,380.8773121,214.3034779,137.2220834,735.6306113,480.4334689,345.8686234,1.20494835,233.35,0.0065745,231.95,0.069187173,1.19837385,13.33231882,4
19743396,2016,9,29,1896911442,52,"StreamRiver",0,NA,-81.85156029,36.25464747,60101030305,6,0,50.6,147.5086898,63.0680705,31.9080977,361.7852727,201.2084586,127.1865664,710.6350677,461.5256393,330.0621425,1.2325784,234.85,0.00951815,232.95,0.073712632,1.22306025,13.11683326,4
19743416,2014,9,10,1896911413,52,"StreamRiver",0,NA,-81.8415447,36.25102435,60101030305,6,0,50.6,147.5086898,63.0680705,31.9080977,361.7852727,201.2084586,127.1865664,710.6350677,461.5256393,330.0621425,1.2325784,234.85,0.00951815,232.95,0.073712632,1.22306025,13.11683326,4
19743446,2016,9,28,1896911379,52,"StreamRiver",0,NA,-81.80397154,36.23513463,60101030303,6,0,75.35,84.37182385,31.6305349,14.553452,239.3599382,122.4323327,71.24772675,514.0401224,311.4325473,206.6847594,1.73114,229.75,7.97e-05,206.9,0.085541171,1.7310603,11.08053683,4
19743826,2016,9,28,1896911410,52,"StreamRiver",0,NA,-81.83200451,36.24897987,60101030305,6,0,51.55,146.4084617,62.52060685,31.5824599,358.8791004,199.2650644,125.7923914,704.8669633,456.8077922,326.0330137,1.3512413,234.85,0.007783,244.3,0.076617357,1.3434583,13.04843242,4
19745286,2020,12,13,3044759762,51,"ArtificialPath",0,NA,-82.26271334,36.3373059,60101030505,6,0.1,23.2,275.4139953,140.5030589,81.22079865,575.1035875,355.0255356,243.2590873,1020.840118,710.9569233,539.8534038,0.4255941,160.55,0.01478355,224.5,0.041156653,0.41081055,15.98740083,6
19750767,2002,6,12,1896916600,54,"StreamRiver",0,NA,-81.37305403,36.88237949,60101020301,6,0,45.05,163.7144912,73.0529243,38.599149,396.3053626,226.7449536,147.6642949,771.7795676,513.4823563,376.4422447,0.39818585,167.05,0.0043352,271.05,0.049426223,0.39385065,13.79135894,3
19750781,2013,5,30,1896916529,53,"StreamRiver",0,NA,-81.38826371,36.87764016,60101020301,6,0,50.4,150.7632506,65.94526015,34.33995415,373.4949424,211.1880118,136.2729515,738.0793814,487.2927304,354.7039813,0.39616125,169.3,0.0007975,274.7,0.050296732,0.39536375,13.46516628,3
19750851,2007,4,2,1896916497,54,"StreamRiver",0,NA,-81.52824197,36.86199625,60101020304,6,0,41.4,176.2221065,79.99161335,42.7764985,418.0927341,242.0409119,158.9329093,803.7133255,538.6662585,397.341952,0.3941583,135.9,0.0028715,308.8,0.049467881,0.3912868,14.09899845,2
19750863,2007,4,2,1896916650,52,"StreamRiver",0,NA,-81.58582091,36.86673662,60101020305,6,0,46.7,146.0956463,62.7619773,32.240569,372.6691155,210.7149161,135.6532799,747.3956907,496.5689372,363.2759989,1.9484858,142.2,0.00109705,260.45,0.249521021,1.94738875,13.74017781,2
19750933,2007,4,2,1896916335,54,"StreamRiver",0,NA,-81.59931899,36.83838089,60101020305,6,0,37.5,189.9558171,87.78557665,47.49778075,441.8991958,258.7257448,171.2223146,838.5295521,566.0798974,420.1688266,0.3702813,135.9,0.0029599,307.35,0.047818578,0.3673214,14.43128377,3
19750949,2010,4,24,1896916226,54,"StreamRiver",0,NA,-81.59403835,36.83402165,60101020305,6,0,37.5,189.9558171,87.78557665,47.49778075,441.8991958,258.7257448,171.2223146,838.5295521,566.0798974,420.1688266,0.3702813,135.9,0.0029599,307.35,0.047818578,0.3673214,14.43128377,4
19750965,2007,4,2,1896916272,54,"StreamRiver",0,NA,-81.53448691,36.84218138,60101020304,6,0,40.25,177.4037534,80.4989344,43.02153955,420.7646423,243.7155474,160.0617022,808.2596169,542.133048,400.2124073,0.38112755,172.25,0.00389955,294.6,0.046615819,0.377228,14.15906145,2
19750995,2010,4,24,1896916390,54,"StreamRiver",0,NA,-81.60001703,36.82532842,60101020305,6,0,54.2,137.4171239,58.75355835,29.88307125,352.2816377,197.4615727,125.9375459,709.0012706,465.7312524,336.6461541,0.36470075,135.95,0.0016541,292.05,0.047813954,0.36304665,13.21955233,4
19751175,2007,4,2,1896916119,54,"StreamRiver",0,NA,-81.73545902,36.78546015,60101020306,6,0,38.6,180.5651182,80.92964925,43.108075,436.214845,254.4223216,167.8256627,842.8420323,571.6108569,426.1277602,2.9183254,141.85,0,220.2,0.350385028,2.9183254,14.50720878,3
19751301,2007,4,2,1896915852,51,"StreamRiver",0,NA,-81.79770714,36.7390127,60101020306,6,0,36.15,197.4135806,92.1332086,50.22257785,455.3100885,268.5532559,178.5739698,857.7208516,581.5147058,433.0003572,0.3449689,148.75,0.0008075,291.8,0.042786571,0.3441614,14.60227759,3
19751389,2013,9,27,1896915724,51,"StreamRiver",0,NA,-81.83435041,36.72540298,60101020307,6,0,36.85,189.7459255,86.25834905,46.35144765,451.0933235,265.0859078,175.7053035,861.8037684,586.2486319,437.9140648,0.68638085,148.5,0.00041555,276.75,0.082678776,0.6859653,14.65325845,2
19751539,2012,4,10,1896915625,51,"StreamRiver",0,NA,-81.88953345,36.69196118,60101020307,6,0,31.95,218.4287223,104.6979321,58.1071737,489.0624147,292.6364578,196.4901043,904.2741983,618.1921543,463.3034782,0.3386159,148.75,0.0010303,285.3,0.046678627,0.3375856,15.00986051,4
19751623,2011,6,9,1896915314,51,"StreamRiver",0,NA,-81.9714406,36.6724024,60101020402,6,0,35.85,203.2809645,95.78168815,52.9103293,463.88621,274.8305063,183.5701788,868.0239789,589.4939816,439.6285931,0.3220073,150.8,0.00167375,292.5,0.042461757,0.32033355,14.67135834,3
19752455,2020,10,20,2901525138,51,"ArtificialPath",1,"LakePond",-81.52378044,36.88531458,60101020304,6,0,66.7,105.1092527,42.3529902,20.1141099,290.6691451,157.0515665,95.96815115,613.9282107,392.7971384,275.702364,0.4263843,129.15,0.00014915,258.4,0.052182933,0.42623515,12.25235463,1
19752459,2020,2,9,2596078005,51,"ArtificialPath",1,"LakePond",-81.52293289,36.87778079,60101020304,6,0,59.7,122.406649,51.02284295,25.3195778,323.2212734,178.1518059,111.6721312,663.7438064,430.7403418,307.3325187,0.3991061,135.9,0.00256175,308,0.051850435,0.39654435,12.75334323,2
19752809,2012,4,11,1896914995,53,"StreamRiver",0,NA,-82.16556278,36.61038021,60101020501,6,0.05,27.65,247.0285007,121.5185275,68.9023729,538.7986867,328.732323,224.2373703,978.8472658,678.9688729,515.240643,1.37394895,142.65,0.0033779,275.8,0.194250059,1.37057105,15.6322236,3
19753441,2019,4,10,2540726676,47,"StreamRiver",0,NA,-82.51016174,36.53894937,60101020703,6,1.65,19.9,319.4072772,171.0125443,102.9745598,644.9068621,409.8163767,287.7611307,1118.099432,793.0639987,611.3940278,0.4008299,167.6,0.0128264,284.9,0.055723438,0.3880035,16.77826516,3
19753493,2017,11,30,1839278496,51,"ArtificialPath",1,"LakePond",-82.03229964,36.58109579,60101020405,6,0,26.75,244.5274032,118.9346428,66.62030645,536.5328636,326.0756829,221.41322,977.6528791,677.3491245,513.3477589,0.6088406,164.45,0.0011582,290.3,0.087429358,0.6076824,15.63386928,5
19761248,2004,7,7,1896916982,51,"StreamRiver",0,NA,-81.52291293,36.95555423,60101010103,6,0,45.95,163.2791298,72.9232689,38.61914885,395.3972102,226.6383934,147.7625208,770.0676764,512.5709433,375.7585792,0.51742195,112.15,0,196.5,0.050705114,0.51742195,13.76818193,4
19761252,2003,10,22,1896916887,52,"StreamRiver",0,NA,-81.49511672,36.95422134,60101010101,6,0,41.25,176.3307554,80.35595195,43.2693533,420.0592633,244.2718857,161.1268904,807.7283572,542.9325378,401.5513977,0.53726965,118.8,0,75.2,0.044095375,0.53726965,14.1520003,3
19761282,2010,10,5,1896916878,52,"StreamRiver",0,NA,-81.64716464,36.95758562,60101010105,6,0,56.45,136.6916511,59.006038,30.29460225,347.4811085,194.9642964,124.5715651,698.3499019,457.7714806,330.2280865,0.56503405,118.05,0,120.05,0.048776156,0.56503405,13.04348264,3
19761286,2009,7,16,1896916888,52,"StreamRiver",0,NA,-81.67186685,36.94664257,60101010105,6,0,56.45,136.6916511,59.006038,30.29460225,347.4811085,194.9642964,124.5715651,698.3499019,457.7714806,330.2280865,0.56503405,118.05,0,120.05,0.048776156,0.56503405,13.04348264,3
